,Xf,Xa,Xi,phi,Tad,Flammable
56,0.06,0.7,0.24,0.23178780842880817,925.0059594395497,0.0
57,0.06,0.6,0.34,0.28148075978969633,951.4720693879551,0.0
58,0.06,0.5,0.44,0.3480350494428113,976.9340391000242,0.0
59,0.06,0.4,0.54,0.44178595383475405,1001.4512045159657,0.0
60,0.06,0.3,0.64,0.583684529522922,1025.082124316302,0.0
61,0.06,0.2,0.74,0.8236366844274436,1047.881755000987,0.0
62,0.06,0.1,0.84,1.3169291552897118,899.7424217120674,0.0
63,0.06,0.0,0.94,2.9134054843059656,720.8734268926663,0.0
64,0.07,0.93,0.0,0.17913978494623659,943.2507266811483,0.0
65,0.07,0.8,0.13,0.2215645847589447,978.2948983658752,0.0
66,0.07,0.7,0.23,0.2637185428847404,1004.0481027355188,0.0
67,0.07,0.6,0.33,0.3181180276707093,1028.8261804441026,0.0
68,0.07,0.5,0.43,0.3910056682068057,1052.685286561236,0.0
69,0.07,0.4,0.53,0.49373598191711354,1075.6762718746083,0.0
70,0.07,0.3,0.63,0.6493547319824243,1097.848885762565,0.0
71,0.07,0.2,0.73,0.9128625056108142,1119.2604721439202,0.0
72,0.07,0.1,0.83,1.4559848293743256,897.6921390342753,0.0
73,0.07,0.0,0.93,3.226789385580885,733.2049887306512,0.0
74,0.08,0.92,0.0,0.20695652173913043,1027.8526800674197,0.0
75,0.08,0.8,0.12,0.24992087260346652,1058.0120428482671,0.0
76,0.08,0.7,0.22,0.2957264265856241,1082.0877949752053,0.0
77,0.08,0.6,0.32,0.35485669170357054,1105.2600942992292,0.0
78,0.08,0.5,0.42,0.43411545254996414,1127.5800347678044,0.0
79,0.08,0.4,0.52,0.5458887666132803,1149.0969556378507,0.0
80,0.08,0.3,0.62,0.7153473782898786,1169.8613519288294,0.0
81,0.08,0.2,0.72,1.0026787987452666,1187.8391651475322,0.0
82,0.08,0.1,0.82,1.596451453146203,895.6345833020747,0.0
83,0.08,0.0,0.92,3.5469859803617823,744.5213175176066,0.0
84,0.09,0.91,0.0,0.2353846153846154,1111.1003842749728,0.0
85,0.09,0.8,0.11,0.27833801903671984,1136.8185186748435,0.0
86,0.09,0.7,0.21,0.3278117394751519,1159.2662437445017,0.0
87,0.09,0.6,0.31,0.39169717340277294,1180.879096657194,0.0
88,0.09,0.5,0.41,0.47736507962580893,1201.7062585305612,0.0
89,0.09,0.4,0.51,0.5982454972573441,1221.7964208530864,0.0
90,0.09,0.3,0.61,0.7816648491120474,1241.2043371873508,0.0
91,0.09,0.2,0.71,1.0930914446611848,1186.3117039302167,0.0
92,0.09,0.1,0.81,1.7383506107342181,893.5697130343067,0.0
93,0.09,0.0,0.91,3.8742198629400595,754.933264314626,0.0
94,0.1,0.9,0.0,0.2644444444444445,1193.114272031627,0.0
95,0.1,0.8,0.1,0.3068162201922739,1214.7942399606654,0.0
96,0.1,0.7,0.2,0.3599747628530616,1235.6590455883284,0.0
97,0.1,0.6,0.3,0.4286398966224251,1255.7577137883957,0.0
98,0.1,0.5,0.4,0.5207552309882024,1275.1379718028154,1.0
99,0.1,0.49,0.41,0.53172705706427,1277.0383426940639,1.0
100,0.1,0.48,0.42,0.5430868371229242,1278.9320684822142,1.0
101,0.1,0.47,0.43,0.5548555180559918,1280.819202150565,1.0
102,0.1,0.46,0.44,0.567055582380454,1282.6997979639773,1.0
103,0.1,0.45,0.45,0.5797111915873173,1284.5739117196706,1.0
104,0.1,0.44,0.46,0.592848345853729,1286.4416010524683,1.0
105,0.1,0.43,0.47,0.6064950623397702,1288.3029258098109,1.0
106,0.1,0.42,0.48,0.6206815746428364,1290.1579485173809,1.0
107,0.1,0.41,0.49,0.6354405563978109,1292.0067349640294,1.0
108,0.1,0.4,0.5,0.6508073725035125,1293.8493549459631,1.0
109,0.1,0.39,0.51,0.666820362041294,1295.6858832273083,1.0
110,0.1,0.38,0.52,0.6835211576502617,1297.5164007991102,1.0
111,0.1,0.37,0.53,0.7009550469601213,1299.3409961705415,1.0
112,0.1,0.36,0.54,0.7191713826881815,1301.1597696171764,1.0
113,0.1,0.35,0.55,0.7382240492202898,1302.9728324700436,1.0
114,0.1,0.34,0.56,0.7581719949652692,1304.7803155727693,1.0
115,0.1,0.33,0.57,0.7790798415605042,1306.5823734140336,1.0
116,0.1,0.32,0.58,0.8010185831911052,1308.379198703827,1.0
117,0.1,0.31,0.59,0.8240663919669282,1310.1710330513345,1.0
118,0.1,0.3,0.6,0.848309548609425,1311.9582006280518,1.0
119,0.1,0.29,0.61,0.8738435218005699,1313.7411612200467,1.0
120,0.1,0.28,0.62,0.9007742246556472,1315.5206217619952,1.0
121,0.1,0.27,0.63,0.929219483184346,1317.2978017618423,1.0
122,0.1,0.26,0.64,0.9593107596744783,1319.0752267190855,1.0
123,0.1,0.25,0.65,0.9911951841665195,1320.8590787514988,1.0
124,0.1,0.24,0.66,1.0250379602496116,1300.2661401549979,1.0
125,0.1,0.23,0.67,1.0610252281968107,1271.4556228867038,1.0
126,0.1,0.22,0.68,1.099367490188004,1242.6071862683225,0.0
127,0.1,0.21,0.69,1.1403037307151818,1213.7164940561966,0.0
128,0.1,0.1,0.8,1.8817043287705069,891.4974951390227,0.0
129,0.1,0.0,0.9,4.208725609575636,764.5461018297924,0.0
130,0.11,0.89,0.0,0.2941573033707866,1273.9752901631705,1.0
131,0.11,0.88,0.01,0.29835528177858855,1276.009360146698,1.0
132,0.11,0.87,0.02,0.30264120600990896,1278.0356045901835,1.0
133,0.11,0.86,0.03,0.3070178689598996,1280.05407274876,1.0
134,0.11,0.85,0.04,0.3114881830475651,1282.0648132644674,1.0
135,0.11,0.84,0.05,0.3160551866787908,1284.06787569953,1.0
136,0.11,0.83,0.06,0.3207220511333276,1286.0633080771706,1.0
137,0.11,0.82,0.07,0.32549208790853723,1288.051158672082,1.0
138,0.11,0.81,0.08,0.33036875655563436,1290.0314755346471,1.0
139,0.11,0.8,0.09,0.33535567304739644,1292.0043064985791,1.0
140,0.11,0.79,0.1,0.3404566187198726,1293.969699198963,1.0
141,0.11,0.78,0.11,0.34567554983456084,1295.9277010703495,1.0
142,0.11,0.77,0.12,0.35101660781187144,1297.8783593670105,1.0
143,0.11,0.76,0.13,0.3564841301915077,1299.8217211421086,1.0
144,0.11,0.75,0.14,0.3620826623807265,1301.7578333981453,1.0
145,0.11,0.74,0.15,0.367816970257356,1303.6867427588572,1.0
146,0.11,0.73,0.16,0.37369205370101416,1305.6084961831239,1.0
147,0.11,0.72,0.17,0.3797131611332747,1307.523139080483,1.0
148,0.11,0.71,0.18,0.38588580515565424,1309.4307201064032,1.0
149,0.11,0.7,0.19,0.39221577938335644,1311.3312842421637,1.0
150,0.11,0.69,0.2,0.3987091765828237,1313.224877646392,1.0
151,0.11,0.68,0.21,0.40537240823244647,1315.1115468059256,1.0
152,0.11,0.67,0.22,0.4122122256384421,1316.9913380574656,1.0
153,0.11,0.66,0.23,0.41923574275208086,1318.8642976953818,1.0
154,0.11,0.65,0.24,0.4264504608503758,1320.7304720639283,1.0
155,0.11,0.64,0.25,0.4338642952602283,1322.5899070149205,1.0
156,0.11,0.63,0.26,0.44148560432618306,1324.4426507888152,1.0
157,0.11,0.62,0.27,0.4493232208446672,1326.2887483676257,1.0
158,0.11,0.61,0.28,0.4573864862132504,1328.1282473561312,1.0
159,0.11,0.6,0.29,0.4656852875725058,1329.9611948437855,1.0
160,0.11,0.59,0.3,0.4742300982509671,1331.7876383190567,1.0
161,0.11,0.58,0.31,0.48303202186104544,1333.6076256523045,1.0
162,0.11,0.57,0.32,0.49210284043627983,1335.4212051703707,1.0
163,0.11,0.56,0.33,0.5014550670487375,1337.2284257417882,1.0
164,0.11,0.55,0.34,0.5111020034006952,1339.0293368744512,1.0
165,0.11,0.54,0.35,0.5210578029480045,1340.8239888283126,1.0
166,0.11,0.53,0.36,0.5313375401851077,1342.6124327504663,1.0
167,0.11,0.52,0.37,0.5419572868050012,1344.394720807852,1.0
168,0.11,0.51,0.38,0.5529341955434068,1346.1709063981732,1.0
169,0.11,0.5,0.39,0.5642865926271469,1347.9410435059895,1.0
170,0.11,0.49,0.4,0.5760340798747805,1349.7051910980488,1.0
171,0.11,0.48,0.41,0.5881976476460511,1351.4634037501064,1.0
172,0.11,0.47,0.42,0.6007998000092691,1353.2157460606584,1.0
173,0.11,0.46,0.43,0.6138646936968403,1354.9622800589336,1.0
174,0.11,0.45,0.44,0.6274182926541042,1356.7030726483995,1.0
175,0.11,0.44,0.45,0.6414885402618796,1358.4381947281943,1.0
176,0.11,0.43,0.46,0.656105551636492,1360.1677220399731,1.0
177,0.11,0.42,0.47,0.6713018287920968,1361.8917362453747,1.0
178,0.11,0.41,0.48,0.6871125019004911,1363.610326316321,1.0
179,0.11,0.4,0.49,0.7035756004175866,1365.3235903573645,1.0
180,0.11,0.39,0.5,0.7207323584809775,1367.0316380369002,1.0
181,0.11,0.38,0.51,0.7386275597413167,1368.7345938965022,1.0
182,0.11,0.37,0.52,0.7573099276985876,1370.4326019603411,1.0
183,0.11,0.36,0.53,0.7768325687066043,1372.1258323284687,1.0
184,0.11,0.35,0.54,0.7972534761274402,1373.8144909053774,1.0
185,0.11,0.34,0.55,0.8186361057152861,1375.498834291329,1.0
186,0.11,0.33,0.56,0.841050034253782,1377.179193596334,1.0
187,0.11,0.32,0.57,0.8645717158479201,1378.8560145804884,1.0
188,0.11,0.31,0.58,0.8892853531907018,1380.5299296849619,1.0
189,0.11,0.3,0.59,0.9152839047267665,1382.2018964366855,1.0
190,0.11,0.29,0.6,0.9426702531025345,1383.8734706484677,1.0
191,0.11,0.28,0.61,0.9715585658621784,1385.5469608102421,1.0
192,0.11,0.27,0.62,1.0020758863319397,1385.306984788508,1.0
193,0.11,0.26,0.63,1.0343640014418698,1356.5550921548993,1.0
194,0.11,0.25,0.64,1.0685816444089364,1327.7581103636594,1.0
195,0.11,0.24,0.65,1.1049071044779535,1298.93109454298,1.0
196,0.11,0.23,0.66,1.1435413342714247,1270.0701737037323,1.0
197,0.11,0.22,0.67,1.184711669075913,1241.1711526372446,0.0
198,0.11,0.21,0.68,1.2286763034309873,1212.229604292082,0.0
199,0.11,0.1,0.79,2.0265350877887673,889.4178892752205,0.0
200,0.11,0.0,0.89,4.550748339281672,773.4554486539995,0.0
201,0.12,0.88,0.0,0.3245454545454546,1353.7544173660422,1.0
202,0.12,0.87,0.01,0.3291102642563061,1355.6225421025583,1.0
203,0.12,0.86,0.02,0.3337718144908485,1357.4836197420266,1.0
204,0.12,0.85,0.03,0.33853321347040194,1359.3376963953733,1.0
205,0.12,0.84,0.04,0.3433977040117664,1361.184817986295,1.0
206,0.12,0.83,0.05,0.34836867089245016,1363.025030262632,1.0
207,0.12,0.82,0.06,0.35344964870489165,1364.8583788084309,1.0
208,0.12,0.81,0.07,0.3586443302379735,1366.6849090567596,1.0
209,0.12,0.8,0.08,0.3639565754275962,1368.5046656967058,1.0
210,0.12,0.79,0.09,0.3693904209219031,1370.317695202922,1.0
211,0.12,0.78,0.1,0.3749500903109712,1372.1240419383278,1.0
212,0.12,0.77,0.11,0.38064000507544865,1373.9237508783565,1.0
213,0.12,0.76,0.12,0.3864647963137873,1375.7168669261034,1.0
214,0.12,0.75,0.13,0.39242931731344294,1377.5034349317286,1.0
215,0.12,0.74,0.14,0.39853865703776237,1379.283499713461,1.0
216,0.12,0.73,0.15,0.4047981546073282,1381.0571060803582,1.0
217,0.12,0.72,0.16,0.4112134148623763,1382.8242988570764,1.0
218,0.12,0.71,0.17,0.4177903251016241,1384.5851229108737,1.0
219,0.12,0.7,0.18,0.42453507310258576,1386.3396231811273,1.0
220,0.12,0.69,0.19,0.4314541665393142,1388.0878447108942,1.0
221,0.12,0.68,0.2,0.43855445392564757,1389.829832686152,1.0
222,0.12,0.67,0.21,0.44584314722564566,1391.5656324693784,1.0
223,0.12,0.66,0.22,0.453327846288124,1393.2952896471866,1.0
224,0.12,0.65,0.23,0.4610165652793213,1395.0188500776242,1.0
225,0.12,0.64,0.24,0.46891776130695856,1396.7363599503003,1.0
226,0.12,0.63,0.25,0.47704036545061584,1398.4478648556862,1.0
227,0.12,0.62,0.26,0.48539381643778956,1400.1534146787828,1.0
228,0.12,0.61,0.27,0.49398809723258574,1401.853054054223,1.0
229,0.12,0.6,0.28,0.5028337748352559,1403.5468322896968,1.0
230,0.12,0.59,0.29,0.5119420436261737,1405.23479815428,1.0
231,0.12,0.58,0.3,0.5213247726280791,1406.9170013559763,1.0
232,0.12,0.57,0.31,0.5309945571061448,1408.5934925572526,1.0
233,0.12,0.56,0.32,0.5409647749775807,1410.2643235228293,1.0
234,0.12,0.55,0.33,0.5512496485620224,1411.9295472907434,1.0
235,0.12,0.54,0.34,0.5618643122721005,1413.5892183714238,1.0
236,0.12,0.53,0.35,0.5728248869217188,1415.24339298067,1.0
237,0.12,0.52,0.36,0.5841485614193401,1416.892129313991,1.0
238,0.12,0.51,0.37,0.5958536827169814,1418.535487871691,1.0
239,0.12,0.5,0.38,0.607959855004938,1420.1735318468004,1.0
240,0.12,0.49,0.39,0.620488049280313,1421.8063275914049,1.0
241,0.12,0.48,0.4,0.6334607245775149,1423.43394518175,1.0
242,0.12,0.47,0.41,0.646901962334994,1425.056459108932,1.0
243,0.12,0.46,0.42,0.6608376155894067,1426.6739491310173,1.0
244,0.12,0.45,0.43,0.6752954749418939,1428.2865013350292,1.0
245,0.12,0.44,0.44,0.6903054535382007,1429.8942094751505,1.0
246,0.12,0.43,0.45,0.7058997936534819,1431.4971766793146,1.0
247,0.12,0.42,0.46,0.7221132978840875,1433.095517654241,1.0
248,0.12,0.41,0.47,0.7389835884351189,1434.6893615751458,1.0
249,0.12,0.4,0.48,0.7565513985695147,1436.2788559309117,1.0
250,0.12,0.39,0.49,0.7748609009710533,1437.8641717238074,1.0
251,0.12,0.38,0.5,0.7939600785935095,1439.4455106165237,1.0
252,0.12,0.37,0.51,0.8139011445507032,1441.023114901676,1.0
253,0.12,0.36,0.52,0.8347410187839561,1442.5972815279065,1.0
254,0.12,0.35,0.53,0.8565418706704566,1444.1683816137484,1.0
255,0.12,0.34,0.54,0.8793717384661446,1445.736885496711,1.0
256,0.12,0.33,0.55,0.903305238583172,1447.3033824798977,1.0
257,0.12,0.32,0.56,0.9284243802780481,1448.868513447352,1.0
258,0.12,0.31,0.57,0.9548195044914554,1450.4321543145477,1.0
259,0.12,0.3,0.58,0.982590369487935,1451.9813922627395,1.0
260,0.12,0.29,0.59,1.011847410791754,1441.7079968780474,1.0
261,0.12,0.28,0.6,1.0427132089630526,1412.9349687780457,1.0
262,0.12,0.27,0.61,1.075324206344882,1384.1369487816833,1.0
263,0.12,0.26,0.62,1.109832723484735,1355.3159692944068,1.0
264,0.12,0.25,0.63,1.146409338088866,1326.4687101458767,1.0
265,0.12,0.24,0.64,1.185245704901556,1297.5913796442937,1.0
266,0.12,0.23,0.65,1.2265579148916876,1268.6799459012327,1.0
267,0.12,0.22,0.66,1.270590518042755,1239.730168620712,0.0
268,0.12,0.21,0.67,1.3176213678964872,1210.7375836939366,0.0
269,0.12,0.1,0.78,2.1728658339767146,887.3308549762745,0.0
270,0.12,0.0,0.88,4.900544312844664,781.7458985334929,0.0
271,0.13,0.87,0.0,0.355632183908046,1432.5150459508156,1.0
272,0.13,0.86,0.01,0.3605797571134448,1434.2234278297963,1.0
273,0.13,0.85,0.02,0.36563341366463814,1435.9255280248112,1.0
274,0.13,0.84,0.03,0.37079660241352763,1437.6213896480522,1.0
275,0.13,0.83,0.04,0.3760729233496847,1439.3110557188404,1.0
276,0.13,0.82,0.05,0.38146613597111617,1440.9945691798098,1.0
277,0.13,0.81,0.06,0.38698016821759873,1442.6719729142064,1.0
278,0.13,0.8,0.07,0.39261912601119286,1444.3433097644215,1.0
279,0.13,0.79,0.08,0.39838730345263346,1446.0086225518726,1.0
280,0.13,0.78,0.09,0.4042891937268135,1447.6679540984087,1.0
281,0.13,0.77,0.1,0.41032950077556324,1449.3213472493967,1.0
282,0.13,0.76,0.11,0.4165131518014598,1450.968844898676,1.0
283,0.13,0.75,0.12,0.4228453106725174,1452.6104900156236,1.0
284,0.13,0.74,0.13,0.4293313923044067,1454.2463256745436,1.0
285,0.13,0.73,0.14,0.43597707810438985,1455.8763950867055,1.0
286,0.13,0.72,0.15,0.4427883325695557,1457.5007416353278,1.0
287,0.13,0.71,0.16,0.44977142114126994,1459.119408913898,1.0
288,0.13,0.7,0.17,0.45693292942818664,1460.7324407682454,1.0
289,0.13,0.69,0.18,0.464279783921783,1462.3398813428853,1.0
290,0.13,0.68,0.19,0.47181927434139176,1463.9417751321807,1.0
291,0.13,0.67,0.2,0.4795590777602543,1465.5381670370239,1.0
292,0.13,0.66,0.21,0.4875072846804442,1467.1291024277912,1.0
293,0.13,0.65,0.22,0.49567242724283006,1468.7146272144867,1.0
294,0.13,0.64,0.23,0.5040635097788552,1470.2947868733725,1.0
295,0.13,0.63,0.24,0.5126900419341239,1471.8696308984277,1.0
296,0.13,0.62,0.25,0.5215620746199531,1473.4392061039096,1.0
297,0.13,0.61,0.26,0.5306902390786449,1475.00356144635,1.0
298,0.13,0.6,0.27,0.5400857893817048,1476.5627469254373,1.0
299,0.13,0.59,0.28,0.5497606487181969,1478.11681372806,1.0
300,0.13,0.58,0.29,0.559727459873533,1479.6658143926516,1.0
301,0.13,0.57,0.3,0.5699996403480727,1481.2098029976173,1.0
302,0.13,0.56,0.31,0.5805914426208021,1482.748835378159,1.0
303,0.13,0.55,0.32,0.5915180201272917,1484.2829693769247,1.0
304,0.13,0.54,0.33,0.602795499594198,1485.8122651348856,1.0
305,0.13,0.53,0.34,0.6144410604564647,1487.3367854304743,1.0
306,0.13,0.52,0.35,0.6264730221797377,1488.8565960767096,1.0
307,0.13,0.51,0.36,0.6389109404215082,1490.3717663880875,1.0
308,0.13,0.5,0.37,0.6517757130926676,1491.8823697319463,1.0
309,0.13,0.49,0.38,0.665089697529422,1493.3884841818435,1.0
310,0.13,0.48,0.39,0.6788768401575249,1494.89019329402,1.0
311,0.13,0.47,0.4,0.6931628202307978,1496.3875870315433,1.0
312,0.13,0.46,0.41,0.7079752094590527,1497.8807628806655,1.0
313,0.13,0.45,0.42,0.723343649613122,1499.3698267791797,1.0
314,0.13,0.44,0.43,0.7393000505141465,1500.8548962220045,1.0
315,0.13,0.43,0.44,0.7558788111898521,1502.3360989767866,1.0
316,0.13,0.42,0.45,0.7731170674233124,1503.8135777451337,1.0
317,0.13,0.41,0.46,0.7910549694433561,1505.287490710542,1.0
318,0.13,0.4,0.47,0.8097359941270412,1506.7580109069804,1.0
319,0.13,0.39,0.48,0.8292072968241657,1508.2253277009168,1.0
320,0.13,0.38,0.49,0.8495201087971541,1509.6896295601828,1.0
321,0.13,0.37,0.5,0.8707301873286193,1511.1510715541474,1.0
322,0.13,0.36,0.51,0.892898326823104,1512.6096631945131,1.0
323,0.13,0.35,0.52,0.916090940768725,1514.0649025551754,1.0
324,0.13,0.34,0.53,0.9403807262912809,1515.5143318195462,1.0
325,0.13,0.33,0.54,0.9658474253073307,1516.9452841377938,1.0
326,0.13,0.32,0.55,0.9925786990647473,1518.1919412742673,1.0
327,0.13,0.31,0.56,1.0206711362787793,1498.2240561738645,1.0
328,0.13,0.3,0.57,1.0502314192951518,1469.4332124703333,1.0
329,0.13,0.29,0.58,1.0813776779549893,1440.6210565564556,1.0
330,0.13,0.28,0.59,1.1142410673803471,1411.7920095238799,1.0
331,0.13,0.27,0.6,1.148967614112713,1382.9435653804721,1.0
332,0.13,0.26,0.61,1.1857203854069684,1354.0723903347975,1.0
333,0.13,0.25,0.62,1.2246820496581616,1325.1748393618968,1.0
334,0.13,0.24,0.63,1.266057912786856,1296.247041183021,1.0
335,0.13,0.23,0.64,1.3100795371054124,1267.2849225580583,1.0
336,0.13,0.22,0.65,1.3570090773335663,1238.284210055842,0.0
337,0.13,0.21,0.66,1.407144505229918,1209.2404060297051,0.0
338,0.13,0.1,0.77,2.3207199912955807,885.2363568785153,0.0
339,0.13,0.0,0.87,5.258381573156234,789.4911537859608,0.0
340,0.14,0.86,0.0,0.3874418604651164,1510.3123326550121,1.0
341,0.14,0.85,0.01,0.39278895261573565,1511.867115325548,1.0
342,0.14,0.84,0.02,0.39825205645317185,1513.41635705806,1.0
343,0.14,0.83,0.03,0.40383498890648317,1514.9600981074946,1.0
344,0.14,0.82,0.04,0.40954173620374024,1516.498378596785,1.0
345,0.14,0.81,0.05,0.4153764633638014,1518.031238658142,1.0
346,0.14,0.8,0.06,0.42134352433391803,1519.558718470508,1.0
347,0.14,0.79,0.07,0.4274474728250277,1521.0808582827867,1.0
348,0.14,0.78,0.08,0.43369307390140005,1522.5976979135537,1.0
349,0.14,0.77,0.09,0.44008531638662846,1524.1092793266066,1.0
350,0.14,0.76,0.1,0.4466294261538495,1525.615641707329,1.0
351,0.14,0.75,0.11,0.45333088037459857,1527.1168263352793,1.0
352,0.14,0.74,0.12,0.4601954228079565,1528.612874199986,1.0
353,0.14,0.73,0.13,0.46722908021968707,1530.1038265671575,1.0
354,0.14,0.72,0.14,0.47443818003001614,1531.5897249945115,1.0
355,0.14,0.71,0.15,0.4818293692986667,1533.0706113749145,1.0
356,0.14,0.7,0.16,0.4894096351668848,1534.5465279833795,1.0
357,0.14,0.69,0.17,0.49718632688859327,1536.0175175282507,1.0
358,0.14,0.68,0.18,0.5051671795966934,1537.48362320709,1.0
359,0.14,0.67,0.19,0.5133603399660707,1538.9448887677981,1.0
360,0.14,0.66,0.2,0.5217743939522774,1540.4013585752764,1.0
361,0.14,0.65,0.21,0.5304183968044434,1541.8530776845653,1.0
362,0.14,0.64,0.22,0.5393019055729529,1543.3000919366714,1.0
363,0.14,0.63,0.23,0.5484350143572295,1544.7424479791057,1.0
364,0.14,0.62,0.24,0.5578283925669271,1546.1801934666555,1.0
365,0.14,0.61,0.25,0.5674933265014299,1547.613376048308,1.0
366,0.14,0.6,0.26,0.5774417645883387,1549.0420485426864,1.0
367,0.14,0.59,0.27,0.5876863666621961,1550.4662595033767,1.0
368,0.14,0.58,0.28,0.5982405577107782,1551.8860620361595,1.0
369,0.14,0.57,0.29,0.6091185865687296,1553.3015091401573,1.0
370,0.14,0.56,0.3,0.6203355900981337,1554.7126593769171,1.0
371,0.14,0.55,0.31,0.631907663463908,1556.1195690563902,1.0
372,0.14,0.54,0.32,0.643851937190148,1557.522297879334,1.0
373,0.14,0.53,0.33,0.6561866617732425,1558.920907660587,1.0
374,0.14,0.52,0.34,0.668931300730714,1560.3154624088422,1.0
375,0.14,0.51,0.35,0.682106633083566,1561.7060283306075,1.0
376,0.14,0.5,0.36,0.6957348664070925,1563.0926737000186,1.0
377,0.14,0.49,0.37,0.7098397617439067,1564.4754684971595,1.0
378,0.14,0.48,0.38,0.724446771857166,1565.8544836506348,1.0
379,0.14,0.47,0.39,0.7395831945162317,1567.2297896023642,1.0
380,0.14,0.46,0.4,0.7552783427568729,1568.6014536993493,1.0
381,0.14,0.45,0.41,0.7715637343502643,1569.969535518916,1.0
382,0.14,0.44,0.42,0.7884733030575601,1571.3340784651894,1.0
383,0.14,0.43,0.43,0.8060436346495904,1572.69509439176,1.0
384,0.14,0.42,0.44,0.8243142311462245,1574.0525346556221,1.0
385,0.14,0.41,0.45,0.8433278072918716,1575.4062332530493,1.0
386,0.14,0.4,0.46,0.863130623950464,1576.7557884283701,1.0
387,0.14,0.39,0.47,0.8837728638973671,1578.1002958035308,1.0
388,0.14,0.38,0.48,0.9053090564344978,1579.437676520766,1.0
389,0.14,0.37,0.49,0.9277985583927967,1580.7626902189545,1.0
390,0.14,0.36,0.5,0.9513061004558117,1582.0593408580612,1.0
391,0.14,0.35,0.51,0.9759024093932688,1583.253358125422,1.0
392,0.14,0.34,0.52,1.0016649188017082,1582.1076100444623,1.0
393,0.14,0.33,0.53,1.0286785833963905,1554.889109955219,1.0
394,0.14,0.32,0.54,1.0570368148938838,1526.0744845629463,1.0
395,0.14,0.31,0.55,1.0868425612079449,1497.2370257733328,1.0
396,0.14,0.3,0.56,1.1182095552327167,1468.3871965196934,1.0
397,0.14,0.29,0.57,1.1512637651403064,1439.5239637522714,1.0
398,0.14,0.28,0.58,1.186145085179051,1410.64462897718,1.0
399,0.14,0.27,0.59,1.2230093148238415,1381.7459740145528,1.0
400,0.14,0.26,0.6,1.262030485329086,1352.8245002965275,1.0
401,0.14,0.25,0.61,1.3034036069716748,1323.876499403575,1.0
402,0.14,0.24,0.62,1.3473479284895946,1294.898061303921,1.0
403,0.14,0.23,0.63,1.394110823698353,1265.8850801558242,1.0
404,0.14,0.22,0.64,1.4439724507444696,1236.8332515598643,0.0
405,0.14,0.21,0.65,1.4972513693317764,1207.7380446795128,0.0
406,0.14,0.1,0.76,2.4701214739801203,883.1343528692087,0.0
407,0.14,0.0,0.86,5.6245406302192285,796.7549044085825,0.0
408,0.15,0.85,0.0,0.42,1587.18760112003,1.0
409,0.15,0.84,0.01,0.4257642414212173,1588.5944640029843,1.0
410,0.15,0.83,0.02,0.43165504871800586,1589.99647833112,1.0
411,0.15,0.82,0.03,0.437676636687116,1591.3936802926635,1.0
412,0.15,0.81,0.04,0.4438334093697608,1592.7861060958194,1.0
413,0.15,0.8,0.05,0.4501299707935457,1594.1737919831096,1.0
414,0.15,0.79,0.06,0.4565711364544803,1595.556774260337,1.0
415,0.15,0.78,0.07,0.46316194559925505,1596.935089272163,1.0
416,0.15,0.77,0.08,0.46990767437361536,1598.3087734134242,1.0
417,0.15,0.76,0.09,0.47681384990893744,1599.6778631985678,1.0
418,0.15,0.75,0.1,0.4838862654260462,1601.0423952195495,1.0
419,0.15,0.74,0.11,0.49113099644302083,1602.40240647852,1.0
420,0.15,0.73,0.12,0.49855441818229457,1603.757933706507,1.0
421,0.15,0.72,0.13,0.5061632242818705,1605.1090139392243,1.0
422,0.15,0.71,0.14,0.5139644469260835,1606.455684367801,1.0
423,0.15,0.7,0.15,0.5219654785231593,1607.7979823452001,1.0
424,0.15,0.69,0.16,0.5301740950700323,1609.135945388489,1.0
425,0.15,0.68,0.17,0.5385984813596503,1610.469611175447,1.0
426,0.15,0.67,0.18,0.5472472582025312,1611.7990175335,1.0
427,0.15,0.66,0.19,0.556129511852885,1613.124202418283,1.0
428,0.15,0.65,0.2,0.5652548258504511,1614.4452038782968,1.0
429,0.15,0.64,0.21,0.5746333155126254,1615.7620600008897,1.0
430,0.15,0.63,0.22,0.5842756653378536,1617.074808833135,1.0
431,0.15,0.62,0.23,0.5941931696110591,1618.3834882689746,1.0
432,0.15,0.61,0.24,0.6043977765355424,1619.6881358908224,1.0
433,0.15,0.6,0.25,0.614902136253904,1620.988788749421,1.0
434,0.15,0.59,0.26,0.6257196531637838,1622.2854830595452,1.0
435,0.15,0.58,0.27,0.6368645429833305,1623.5782537802552,1.0
436,0.15,0.57,0.28,0.648351895077224,1624.8671340354156,1.0
437,0.15,0.56,0.29,0.6601977406178486,1626.1521543112679,1.0
438,0.15,0.55,0.3,0.6724191272290736,1627.4333413395157,1.0
439,0.15,0.54,0.31,0.6850342008435216,1628.7107164973622,1.0
440,0.15,0.53,0.32,0.6980622955999322,1629.9842937248386,1.0
441,0.15,0.52,0.33,0.7115240327172706,1631.2540761572009,1.0
442,0.15,0.51,0.34,0.7254414294090563,1632.5200516526163,1.0
443,0.15,0.5,0.35,0.7398380190478546,1633.7821859773933,1.0
444,0.15,0.49,0.36,0.7547389839594187,1635.0404126137653,1.0
445,0.15,0.48,0.37,0.7701713024227602,1636.2946170992557,1.0
446,0.15,0.47,0.38,0.7861639116813117,1637.5446123201343,1.0
447,0.15,0.46,0.39,0.8027478890373672,1638.7900982926021,1.0
