,Xf,Xa,Xi,phi,Tad,Flammable
316,0.14,0.5,0.36,0.8901779902498864,1517.147394822593,1.0
317,0.14,0.49,0.37,0.9081937583843926,1516.7330549048424,1.0
318,0.14,0.48,0.38,0.926927733119651,1516.3245018336283,1.0
319,0.14,0.47,0.39,0.9464237353634785,1515.9223219794465,1.0
320,0.14,0.46,0.4,0.9667292249718958,1515.5248617884058,1.0
321,0.14,0.45,0.41,0.9878956864862178,1515.099036938243,1.0
322,0.14,0.44,0.42,1.0099790649997586,1502.3548879578861,1.0
323,0.14,0.43,0.43,1.0330402599229682,1473.1801548781518,1.0
324,0.14,0.42,0.44,1.0571456858229098,1444.0185844833857,1.0
325,0.14,0.41,0.45,1.0823679112134796,1414.8987476596153,1.0
326,0.14,0.4,0.46,1.1087863882361537,1385.8279371463907,1.0
327,0.14,0.39,0.47,1.1364882886855587,1356.812170463159,1.0
328,0.14,0.38,0.48,1.1655694649120094,1327.857612367381,1.0
329,0.14,0.37,0.49,1.1961355579182664,1298.9708803509052,1.0
330,0.14,0.36,0.5,1.2283032796453373,1270.1591614255362,0.0
331,0.14,0.35,0.51,1.262201902252398,1241.4302490828006,0.0
332,0.14,0.2,0.66,2.137669226453663,830.973089991794,0.0
333,0.14,0.1,0.76,3.920377880428234,698.4808402758732,0.0
334,0.14,0.0,0.86,22.142957474057237,537.5093080132157,0.0
335,0.15,0.85,0.0,0.5569565217391304,1608.157960240188,1.0
336,0.15,0.84,0.01,0.563789571101815,1607.5616091694978,1.0
337,0.15,0.83,0.02,0.5707831270402709,1606.9674616558443,1.0
338,0.15,0.82,0.03,0.5779429121530887,1606.375522453644,1.0
339,0.15,0.81,0.04,0.5852749243506052,1605.785797779801,1.0
340,0.15,0.8,0.05,0.5927854536128703,1605.1982951525163,1.0
341,0.15,0.79,0.06,0.600481099986747,1604.6130235759688,1.0
342,0.15,0.78,0.07,0.6083687929303789,1604.0299936751992,1.0
343,0.15,0.77,0.08,0.6164558121241895,1603.4492178500782,1.0
344,0.15,0.76,0.09,0.624749809879791,1602.8707104514265,1.0
345,0.15,0.75,0.1,0.6332588352917904,1602.2944879829474,1.0
346,0.15,0.74,0.11,0.6419913602927211,1601.7205693333726,1.0
347,0.15,0.73,0.12,0.650956307788391,1601.14897604411,1.0
348,0.15,0.72,0.13,0.6601630820700563,1600.5797328115616,1.0
349,0.15,0.71,0.14,0.6696216017213205,1600.0128664616986,1.0
350,0.15,0.7,0.15,0.6793423352618182,1599.4484107962733,1.0
351,0.15,0.69,0.16,0.6893363397969662,1598.8863987407135,1.0
352,0.15,0.68,0.17,0.6996153029737677,1598.3268737884418,1.0
353,0.15,0.67,0.18,0.7101915885773765,1597.7698797017151,1.0
354,0.15,0.66,0.19,0.7210782861424082,1597.215469648588,1.0
355,0.15,0.65,0.2,0.7322892649975626,1596.6637031632592,1.0
356,0.15,0.64,0.21,0.7438392332127263,1596.1146480916252,1.0
357,0.15,0.63,0.22,0.7557438019753594,1595.5683818987784,1.0
358,0.15,0.62,0.23,0.7680195559886625,1595.024993206159,1.0
359,0.15,0.61,0.24,0.780684130559086,1594.484583576257,1.0
360,0.15,0.6,0.25,0.7937562961266933,1593.9472695352592,1.0
361,0.15,0.59,0.26,0.8072560510904647,1593.4131847513986,1.0
362,0.15,0.58,0.27,0.8212047238939755,1592.8824821137978,1.0
363,0.15,0.57,0.28,0.8356250854674757,1592.3553350560608,1.0
364,0.15,0.56,0.29,0.850541473273187,1591.8319365018233,1.0
365,0.15,0.55,0.3,0.8659799283752055,1591.3124914579776,1.0
366,0.15,0.54,0.31,0.8819683471579114,1590.7971930884278,1.0
367,0.15,0.53,0.32,0.8985366495523974,1590.2861545984267,1.0
368,0.15,0.52,0.33,0.9157169659051654,1589.779213779497,1.0
369,0.15,0.51,0.34,0.9335438449446293,1589.2753214473455,1.0
370,0.15,0.5,0.35,0.9520544856776963,1588.7702628872123,1.0
371,0.15,0.49,0.36,0.9712889964917237,1588.244810128469,1.0
372,0.15,0.48,0.37,0.991290685259707,1587.5213175291328,1.0
373,0.15,0.47,0.38,1.0121063848647902,1571.6651059602773,1.0
374,0.15,0.46,0.39,1.0337868192940183,1542.5850233087915,1.0
375,0.15,0.45,0.4,1.056387016325162,1513.4675244968682,1.0
376,0.15,0.44,0.41,1.0799667738748049,1484.379496076506,1.0
377,0.15,0.43,0.42,1.104591188328463,1455.3320327834454,1.0
378,0.15,0.42,0.43,1.1303312546814475,1426.3313550348742,1.0
379,0.15,0.41,0.44,1.157264550141694,1397.3828527619285,1.0
380,0.15,0.4,0.45,1.185476015057516,1368.4919665113741,1.0
381,0.15,0.39,0.46,1.2150588477287478,1339.6644842419928,1.0
382,0.15,0.38,0.47,1.2461155329596159,1310.9066666748956,1.0
383,0.15,0.37,0.48,1.2787590282702312,1282.2253167585372,1.0
384,0.15,0.36,0.49,1.3131141366997854,1253.6278132846812,0.0
385,0.15,0.35,0.5,1.349319101366167,1225.1221353743624,0.0
386,0.15,0.2,0.65,2.2847964969877155,823.2149449104652,0.0
387,0.15,0.1,0.75,4.1923640329415734,702.872037314009,0.0
388,0.15,0.0,0.85,23.89818880855799,546.257589736688,0.0
389,0.16,0.84,0.0,0.6011594202898551,1680.9556010140084,1.0
390,0.16,0.83,0.01,0.6085940823403203,1680.2668335079118,1.0
391,0.16,0.82,0.02,0.6162055111526279,1679.5807356772877,1.0
392,0.16,0.81,0.03,0.6240000867913308,1678.8973174832417,1.0
393,0.16,0.8,0.04,0.6319845000951967,1678.2165906911102,1.0
394,0.16,0.79,0.05,0.640165771832817,1677.5385690033409,1.0
395,0.16,0.78,0.06,0.648551273292768,1676.8632682058983,1.0
